slug,total_downloads,rating_user,num_reviewers,plugin_age_since_release,last_update_year,freq_update_per_year,wp_requires,wp_tested,support_response_rate,open_issues,num_files,num_php_files,loc,plugin_size_kb,vulnerable
delete-usermetas,1961,100,1,7,2,0.5,4.2,6.1.9,0,0,9,1,149,80.64,1
mas-static-content,377624,100,1,6,1,1,6.7,6.7.4,0,0,10,5,506,63.45,1
third-party-cookie-eraser,3456,100,1,10,10,0.1,2.6,4.2.39,0,0,2,1,183,12.43,1
checkout-field-editor-and-manager-for-woocommerce,621831,98,161,6,1,1,4,6.9.1,0,0,89,17,3538,1769.62,0
attesa-extra,71833,0,0,6,1,1,4.6.5,6.9.1,0,0,175,92,17489,2327.33,1
redirect-404-error-page-to-homepage,77367,40,1,9,4,0.25,3,5.7.14,0,0,3,2,24,2.31,0
merge-menus,5142,100,4,3,2,0.5,5.8,6.4.7,0,0,4,1,242,27.9,0
preserve-mainwp,3747,100,1,5,5,0.2,5,5.3.20,0,0,2,1,29,2.46,0
image-optimizer-wd,392887,90,54,8,1,1,3.9,6.7.4,0,0,382,130,13454,2784.09,1
hide-footer-links,6874,0,0,9,8,0.125,4.5,4.7.31,0,0,2,1,230,11.29,0
justified-gallery,177666,98,205,9,1,1,4.6,6.7.4,0,0,290,182,55970,4494.08,1
direct-logout,1865,100,2,5,5,0.2,4.7,5.6.16,0,0,5,4,952,34.99,0
chative-live-chat-and-chatbot,3421,86,6,3,1,1,2.7,6.7.4,0,0,5,2,112,8.94,1
wp-video-lightbox,1292885,86,67,13,1,1,3,6.8.3,0,0,77,4,987,1673.8,1
woosms-sms-module-for-woocommerce,72494,82,12,7,1,1,5.7,6.8.3,0,0,118,112,6093,272.18,1
simple-css,551104,98,60,10,1,1,4,6.8.3,0,0,10,2,284,427.42,0
maui-marketing-script-manager,2653,100,1,10,9,0.111,3.0.1,4.3.34,0,0,14,2,1260,343.35,0
wc-gsheetconnector,61463,100,14,4,1,1,5.3,6.9.1,0,0,1631,1446,214883,11642.24,1
variation-swatches-for-woocommerce,1440887,74,59,9,1,1,4.5,6.9.1,0,1,55,25,4824,563.6,0
shared-files,245014,88,34,7,1,1,5.9,6.9.1,1,0,469,246,67632,6031.82,1
superb-slideshow,44604,0,0,16,2,0.5,3.4,6.4.7,0,0,19,2,368,457.11,0
http-authentication,50608,100,1,21,1,1,3.1,6.5.7,0,0,8,2,411,308.48,0
change-username,26964,88,5,9,1,1,4.1,6.6.4,0,0,10,2,158,49.68,0
bp-activity-comment-notifier,12203,80,3,10,8,0.125,False,False,0,0,6,3,340,17.65,0
wp-cloudflare-page-cache,1846004,96,483,7,1,1,5.3,6.9.1,0.9,2,442,186,40625,4090.89,1
disable-google-fonts,893426,88,42,12,7,0.143,3.5,5.1.21,0,1,2,1,391,15.4,0
just-writing-statistics,10176,100,4,3,1,1,4.6,6.7.4,0,0,55,35,25530,1228.89,1
collabpress,73449,72,9,16,12,0.083,3.5,3.5.2,0,0,115,47,7526,1071.03,0
bordered-blocks,3473,100,5,3,1,1,5.9,6.9.1,0,0,15,6,821,287.33,0
cocoonnoticeareascheduler,1718,0,0,5,5,0.2,4.9,5.6.16,0,0,9,4,980,36.54,0
optimize-scripts-styles,11511,100,2,7,1,1,4,6.8.3,0,0,30,15,3711,189.06,0
structured-social-profiles,3448,100,3,11,11,0.091,3.1,4.1.42,0,0,7,3,278,27.83,0
netgo-expandablecollapsible-menu,12405,76,9,10,9,0.111,3.5.0,4.6.30,0,0,8,1,132,37.35,0
buying-buddy-idx-crm,15608,100,6,2,1,1,5,6.9.1,0,0,65,24,5784,1606.83,1
wp-whydonate,43270,96,43,7,1,1,4.6,6.8.3,0,0,74,28,1786,660.58,1
wholesale-market,21697,92,21,9,1,1,4,6.5.7,0,0,80,45,5036,835.79,1
kaskus-emoticons,27755,80,3,16,13,0.077,2.7.1,3.5.2,0,0,187,3,465,1483.7,0
wp-heading-buttons,6197,100,1,12,1,1,5,6.9.1,0,0,36,1,401,570.11,0
accessibility-toolbar,32614,86,6,6,1,1,5.7,6.8.3,0,0,5,1,194,257.72,1
mediavine-control-panel,286184,84,5,9,1,1,5.2,6.8.3,0,0,437,406,29412,2799.51,1
acf-tab-accordion-title-icons,3509,0,0,8,1,1,4.7,6.7.4,0,0,14,1,151,628.99,0
streamweasels-youtube-integration,22386,100,9,3,1,1,5,6.8.3,0,0,274,165,55883,4618.01,1
custom-variables,2535,60,1,11,11,0.091,3.7,4.0.38,0,0,10,5,143,46.07,0
buddypress-foaf,17239,94,9,12,9,0.111,3,4.7.31,0,0,6,1,317,28.44,0
wp-custom-emails,4264,90,4,10,9,0.111,3.5,4.4.34,0,0,18,14,1916,98.21,0
wp-headmaster,5042,100,4,12,12,0.083,3.0.1,3.7.41,0,0,9,3,632,71.14,1
client-partner-showcase,8688,20,2,6,2,0.5,3.5.1,6.4.7,0,0,69,17,953,1050.52,0
prettycode,2286,100,2,3,3,0.333,5.8,5.9.12,0,0,235,9,476,2698.56,0
webappick-pdf-invoice-for-woocommerce,357967,90,44,8,1,1,4.4,6.9.1,0,2,346,76,13747,5116.34,1
simple-googlebot-visit,16739,96,16,5,1,1,3.0.1,6.8.3,0,0,22,11,615,131.06,1
booking-and-rental-manager-for-woocommerce,59641,86,29,3,1,1,5.3,6.7.4,1,0,339,113,40964,19012.69,1
order-tip-woo,36695,86,15,5,1,1,3,6.9.1,0.67,1,51,15,2080,625.44,1
trackserver,20721,100,19,11,1,1,4.7,6.8.3,0,0,100,19,6584,22920.03,1
jquery-categories-list,73880,96,16,15,1,1,6.1,7,1,0,65,7,831,1737.93,0
super-post-cleaner,20457,100,4,14,8,0.125,4.8.1,False,0,0,2,1,34,3.39,0
simple-automatic-updates,22816,100,1,9,6,0.167,4,5.2.23,0,0,7,3,599,26.87,0
smart-image-resize,244495,92,82,7,1,1,4,6.9.1,0,0,355,318,34688,2327.64,0
mindcat,12992,86,4,12,1,1,5.9,6.9.1,0,0,61,9,895,2715.32,0
gs-woo-variation-swatches,18013,74,9,8,1,1,5.9,6.8.3,0,0,54,27,3841,2174.62,1
billbee-auftragsabwicklung-warenwirtschaft-automatisierung,7220,100,1,9,3,0.333,False,False,0,0,34,15,712,2342.55,0
disable-emojis,1047080,100,107,10,1,1,4.8,6.8.3,0,0,4,1,69,20.42,0
cf7-invisible-recaptcha,82469,62,14,8,2,0.5,4.5,6.2.8,0,0,15,1,655,895.39,1
molongui-authorship,571705,94,156,10,1,1,5.2,6.9.1,1,0,367,270,39018,6037.64,1
galleria-galleria,12094,0,0,14,14,0.071,3,3.1.4,0,0,50,1,456,684.24,0
wp-simple-web-services,6428,100,1,12,12,0.083,3.1,3.7.41,0,0,9,6,606,22.82,0
webpayplus-pst,7737,100,1,9,7,0.143,3.0.1,4.9.28,0,0,63,41,2134,1023.49,0
addquicktag,1384919,94,44,18,4,0.25,4,5.7.14,0,0,22,6,1727,135.26,0
allow-multiple-accounts,79762,100,22,16,8,0.125,3.6,4.2.39,0,0,9,4,1880,104.52,0
turisbook-booking-system,2055,0,0,4,1,1,6.1,6.5.7,0,0,121,67,5018,1362.05,1
dynamic-visibility-for-elementor,749641,92,87,7,1,1,5.2,6.9.1,0,0,132,52,11904,1172.24,1
wp-simple-and-nice-preloader,5789,100,4,11,11,0.091,3,3.7.41,0,0,186,5,212,701.21,0
fsm-custom-featured-image-caption,120870,92,22,8,1,1,False,6.8.3,0,0,12,3,746,65.54,0
wpmozo-addons-lite-for-elementor,3261,0,0,1,1,1,5.3,6.9.1,0,0,315,128,54201,5751.28,1
breadcrumbs-shortcode,6411,100,3,7,1,1,6,6.5.7,0,0,5,3,8818,391.18,1
tc-visitors-tracker,1629,0,0,7,7,0.143,4,5.0.24,0,0,351,10,6050,7069.33,0
default-image-link,8321,88,5,12,12,0.083,3.0.1,3.7.41,0,0,9,1,107,18.86,0
simple-seo-pack,14139,0,0,14,8,0.125,2.5,4.5.33,0,0,18,2,394,139.38,0
cyr2lat,3061532,94,97,18,1,1,5.3,6.9.1,0.6,2,65,41,11961,417.52,0
wc-fields-factory,285801,86,168,10,1,1,3.5,6.4.7,0,0,94,37,14666,1615.23,1
jetpack-post-views,30259,100,9,13,11,0.091,3.5,3.7.41,0,0,3,2,930,56.08,0
cryptocurrency-widgets-pack,43076,96,28,7,2,0.5,4.3.0,6.4.7,0,0,71,6,1541,816.45,1
better-media-library-fields,3653,98,7,12,11,0.091,3.8,4.1.42,0,0,4,1,54,22,0
leadster-marketing-conversacional,42374,100,3,4,1,1,5,6.7.4,0,0,11,6,269,33.24,1
re-add-underline-justify,537503,94,26,9,1,1,4.7,6.9.1,0,0,5,2,145,14.67,0
fraudlabs-pro-sms-verification,12356,60,2,8,1,1,4.6,6.9.1,0,0,36,19,5425,322.04,1
forms-by-made-it,5146,100,1,9,1,1,5,6.8.0,0,0,1079,663,167413,15442.91,1
vc-galleria,3438,100,1,8,8,0.125,3.0.1,4.8.27,0,0,8,2,145,70.56,0
addfunc-backgrounds,3967,100,1,7,7,0.143,3.0.1,5.0.24,0,0,10,3,1992,247.29,0
theme-changer,3118,100,1,11,1,1,3,6.8.3,0,0,2,1,162,9.37,1
autocomplete-wc-order-status,16957,100,3,3,1,1,5,6.9.1,0,0,48,30,3790,269.69,0
wp-excerpt-settings,8453,100,2,11,8,0.125,3,4.9.28,0,0,7,3,123,13.19,0
live-chat-support-by-social-intents,66873,66,7,11,1,1,3.6,6.8.3,0,0,20,4,334,8954.72,1
post-and-page-builder,1728559,94,140,8,1,1,4.7,6.9.1,0,0,910,196,23366,20086.33,1
wp-admin-bar-mover,2172,100,2,10,10,0.1,3.0.1,4.2.39,0,0,13,1,87,359.68,0
tradeup-extensions,3479,0,0,4,4,0.25,4,5.8.12,0,0,76,61,7958,491.78,0
belcoio,3936,0,0,11,3,0.333,3.9.1,6.0.11,0,0,18,7,525,444.9,0
xagio-seo,178066,98,49,1,1,1,5.4,6.9.1,0,0,314,67,52307,7472.18,1
responsivevoice-text-to-speech,232829,78,34,10,1,1,3.6,6.8.3,0,0,12,3,383,290.5,1
woocommerce-extra-product-sorting-options,233705,92,31,11,1,1,5.6,6.9.1,0,0,9,2,818,95.18,0
remove-category-url,476269,84,58,11,1,1,3.1,6.9.1,0,0,70,44,10835,1035.13,0
buddy-views,6514,96,4,10,10,0.1,4,4.4.34,0,0,59,31,3171,175.52,0
custom-payment-gateways-woocommerce,95667,78,19,9,1,1,4.4,6.9.1,0,1,23,17,2791,144.55,0
wp-help,286427,96,54,14,1,1,4.9,6.5.7,0,0,18,11,1078,63.12,0
desert-companion,475057,74,3,3,1,1,4.6,6.9.1,0,0,422,288,30907,9593.46,0
html-tag-and-class-replace,7649,100,2,4,1,1,4.7,6.8.3,0,0,10,3,301,36.78,0
super-progressive-web-apps,2274086,92,224,8,1,1,3.6.0,6.9.1,0.5,1,85,37,7424,1045.13,1
manage-xml-rpc,64018,60,4,9,1,1,4,6.7.4,0,0,2,1,354,14.44,0
mobile-address-bar-colorize,1512,0,0,6,3,0.333,5,6.1.9,0,0,2,1,111,6.49,0
download-plugins-dashboard,835916,96,28,9,1,1,3.1,6.9.1,0,1,43,28,4765,268.22,1
lana-text-to-image,1035,0,0,4,2,0.5,4,6.2.8,0,0,6,1,141,313.51,1
block-editor-bootstrap-blocks,18973,90,8,4,1,1,5.6,6.9.1,1,0,305,119,24757,3052.95,1
real-estate-manager,41347,98,37,9,1,1,3.5,6.5.7,0,0,352,138,21759,12991.98,1
statify,2375052,96,50,14,1,1,4.7,6.9.1,1,0,29,14,1867,405.5,0
futurio-extra,731765,100,1,7,1,1,4.4,6.9.1,0,0,545,218,37240,5732.69,1
nav-menu-roles,1741173,98,218,13,1,1,4.5.0,6.8.0,0,0,17,9,1638,104.71,0
fay-emails-encoder,5665,100,1,16,9,0.111,3,4.5.33,0,0,8,2,116,198.76,0
cancel-order-request-woocommerce,141775,96,38,5,1,1,3.0.1,6.9.1,0,0,66,49,3705,579.88,1
property-hive-rental-yield-calculator,5824,0,0,9,1,1,3.8,6.5.7,0,0,11,2,134,145.52,0
chatbot-chatgpt,65506,90,22,2,1,1,False,6.9.1,0,0,773,341,95917,20003.77,1
wp-login-and-logout-redirect,60414,96,5,5,1,1,5.8,6.9.1,0,0,26,17,1494,61.7,1
wp-aparat,31562,82,9,9,1,1,4,6.7.4,0,0,25,6,607,99.52,1
image-banner-ads,8723,100,1,10,9,0.111,4.7,4.7.31,0,0,8,1,270,395.43,0
about-author,67395,88,5,10,1,1,False,6.9.1,0,0,65,14,2521,4665.61,1
acf-google-font-selector-field,19755,70,6,12,10,0.1,3.5,4.2.39,0,0,14,5,881,302.54,1
job-manager-by-jobscore,11702,94,3,12,1,1,3,6.5.7,0,0,11,4,578,65.52,1
append-content,5805,100,1,16,2,0.5,5.3,False,0,0,3,1,274,50.8,1
contact-us-page,11322,80,1,10,10,0.1,3.5,4.4.34,0,0,13,4,211,15.23,0
ltl-freight-quotes-xpo-edition,6890,0,0,8,1,1,6.4,6.9.1,0,0,67,40,10870,1016.24,1
pin-generator,4674,20,1,4,1,1,6.0.0,6.8.0,0,0,31,10,760,138.34,1
webar,1798,100,1,5,5,0.2,5.4.2,5.4.18,0,0,3,1,105,8.55,0
ucalc,19024,66,9,8,2,0.5,4,6.3.7,0,0,32,7,587,1178.16,0
fonts,310094,88,98,13,1,1,4,6.8.3,0,0,6,1,421,112.77,0
share-button,54139,94,27,16,1,1,4.8,6.8.3,0,0,115,58,10373,680.58,1
enormail-sign-up-forms,5073,0,0,6,1,1,3.0.1,6.6.4,0,0,44,35,2170,131.46,0
beagle-security-wp-security-advanced-penetration-testing,5525,74,3,5,1,1,5.2,6.5.7,0,0,19,16,3933,336.45,0
mobile-switcher,6523,0,0,10,10,0.1,3.0.1,4.1.42,0,0,23,16,2109,124.83,0
subtitle-360,7543,100,1,14,11,0.091,3,4.1.42,0,0,3,1,52,10.05,0
it-listings,9126,0,0,3,1,1,6,6.4.7,0,0,160,48,7121,1689.92,0
xg-accordion,15232,0,0,7,7,0.143,3.3,4.9.28,0,0,49,13,1997,2730.74,0
cawaii-admin,6169,0,0,14,14,0.071,3.2.1,3.3.2,0,0,35,5,618,1456.64,0
frontend-post-submission-manager-lite,73875,90,21,5,1,1,5.5,6.9.1,0,0,173,77,5105,8271.98,1
pagination,183279,96,45,10,1,1,6.2,6.9.1,0,0,149,9,5977,5748.71,1
wp24-domain-check,118688,86,32,6,1,1,5,6.9.1,1,0,22,11,8460,620.16,1
customizer-search,742047,100,10,8,1,1,4.6,6.8.3,0,0,10,4,478,32.23,0
elemailer-lite,93480,90,28,5,1,1,5.8,6.7.4,0,0,342,162,13850,2631.78,0
wholesale-customers-for-woo,6467,86,4,8,2,0.5,4.6,6.3.0,0,0,4,3,359,21.4,0
wpextended,34151,98,28,3,1,1,5.6,6.9.1,0,0,244,137,37566,1959.45,1
map-me,29913,90,11,10,2,0.5,4.0.0,6.4.7,0,0,264,8,1127,411.79,0
wp-fade-in-text-news,30138,94,3,14,2,0.5,3.4,6.4.7,0,0,16,6,885,78.8,1
theme-demo-import,258061,60,4,9,1,1,4.7,6.5.7,0,0,17,12,3674,166.03,1
quick-page-navigation,3265,100,2,9,9,0.111,4.0.0,4.6.30,0,0,6,1,177,14.89,0
zola-crm-add-on-for-gravity-forms,2441,0,0,6,2,0.5,4.9,6.4.7,0,0,4,2,394,20.24,0
accessibility-help-button,1993,0,0,7,2,0.5,4.8,6.1.9,0,0,35,21,1317,268.5,1
nutrifox,3781,0,0,6,4,0.25,4.4,5.9.12,0,0,6,1,113,11.35,0
affiliate-toolkit-starter,126007,90,22,9,1,1,5.6,6.8.3,0,0,743,401,104501,13436.84,1
blurry-mobile-menu,10502,70,2,10,10,0.1,3.6,4.2.39,0,0,32,4,852,867.96,0
bukza,9345,100,2,8,1,1,4.7,6.9.1,0,0,20,15,799,57.53,1
limit-attempts,190749,92,37,11,1,1,6.2,6.8.3,0,0,152,18,10553,6554.21,1
projecthuddle-child-site,173989,80,40,6,1,1,4.7,6.9.1,0,2,17,4,1209,419.83,1
ebay-feeds-for-wordpress,100646,94,17,14,1,1,3,6.9.1,0,0,26,12,897,304.38,1
distance-based-shipping-calculator,8651,60,2,3,1,1,6.4,6.8.3,0,0,78,48,7394,730.24,1
gravity-forms-css-ready-selector,81561,94,10,14,8,0.125,3,3.5.2,0,0,6,2,282,50.76,0
team,196474,80,53,11,1,1,3.8,6.9.1,0,0,71,24,6838,3554.41,1
ziggeo,9955,84,5,11,1,1,3.0.1,6.7.4,0,0,76,61,9917,906.3,1
simple-facebook-plugin,334193,86,24,14,1,1,4,6.5.7,0,1,10,4,597,412.33,1
wp-extended-search,347271,98,72,11,1,1,4.9,6.9.1,0,0,33,8,2134,288.39,1
salesfeed,8459,0,0,12,1,1,3,6.8.3,0,0,134,116,3764,352.67,0
easy-mls-listings-import,5574,0,0,5,1,1,4,6.7.4,0,0,22,15,845,74.52,1
newpost-catch,287981,100,2,13,1,1,5.6,6.7.4,0,0,11,3,357,91.48,1
syntax-highlighter-mt,24526,0,0,16,10,0.1,2.7.1,4.3.0,0,0,80,1,101,352.18,0
soumettre-fr,53878,100,14,5,1,1,4.7,6.7.4,0,0,33,23,4084,230.47,1
protected-site,7836,0,0,14,14,0.071,3.1.3,3.1.4,0,0,3,1,58,8.28,0
awesome-progess-bar,3310,100,1,11,1,1,5.8,6.5.7,0,0,3,1,125,233.19,1
calculator,10193,0,0,16,12,0.083,2.8,3.7.41,0,0,7,1,205,72.12,0
content-scheduler,30297,48,8,15,11,0.091,2.9,4.1.0,0,0,40,14,2421,475.15,0
accept-stripe-payments-using-contact-form-7,8143,100,13,5,1,1,4.9,6.9.1,0.33,2,342,323,24479,1791.83,1
notificationx,1749688,96,220,6,1,1,5,6.9.1,1,0,782,176,43235,18203.47,1
email-before-download,367881,86,44,15,1,1,False,False,0,0,26,20,1880,119.88,1
zigaform-calculator-cost-estimation-form-builder-lite,49946,92,23,9,1,1,5,6.9.1,0,0,1765,445,68851,45863.83,1
wp-social,880250,94,63,15,1,1,5,6.9.1,0.75,1,859,599,85133,12333.24,1
review-manager,4171,100,4,5,1,1,3.5.1,6.8.3,0,0,88,5,1045,2903.82,1
like-box,1242342,84,88,11,1,1,2.9,6.9.1,0,0,69,7,1797,4425.72,1
xml-for-google-merchant-center,141755,94,15,6,1,1,5.9,6.9.1,0,1,158,145,20952,1073.37,1
snow-monkey-forms,384429,100,5,5,1,1,6.8,6.9.1,0,0,306,107,8084,716.96,1
media-sync,525131,94,82,7,1,1,5.3,6.9.1,1,0,8,2,1350,105.39,0
easy-login-woocommerce,1106598,96,251,7,1,1,3.0.1,6.9.1,0,3,144,88,15389,4179.22,1
readmore-readless,8014,74,3,11,11,0.091,3.0.1,3.9.40,0,0,5,1,73,203.37,0
post-types-unlimited,141934,100,9,6,1,1,5.7,6.8.3,0,0,12,7,2610,154.3,0
ymc-smart-filter,148687,96,30,3,1,1,5.5,6.9.1,1,0,307,130,24983,11645.36,1
ip2location-variables,12029,46,3,12,1,1,2,6.9.1,0,0,23,12,3720,4574.64,1
wp-facebook-reviews,484093,96,179,9,1,1,3.0.1,6.9.1,0,0,339,186,59535,5694.02,1
typepad-emoji-for-tinymce,32851,90,2,14,8,0.125,3.9,3.9.40,0,0,262,2,471,168.24,0
waitlist-woocommerce,113361,92,113,9,1,1,3.0.1,6.9.1,0.33,2,143,88,13904,4013.57,1
mailjet-for-wordpress,717026,64,45,14,1,1,5.6,6.8.3,0,3,641,383,35053,4253.45,1
ravpage,9287,60,2,13,1,1,2.7.0,6.7.4,0,0,435,276,33238,1518.87,1
connector-civicrm-mcrestface,5481,0,0,5,1,1,5.2,6.4.7,0,0,46,37,3301,196.55,1
seraphinite-old-slugs-mgr,1975,100,1,7,2,0.5,4.5,6.4.7,0,0,23,6,7891,368.15,1
powerpack-addon-for-beaver-builder,237239,100,243,9,1,1,4.6,6.7.4,0,0,267,125,16504,2185.93,1
disable-author-archives,72085,88,7,7,1,1,2.9,6.9.1,0,0,3,2,42,3.45,0
t4b-news-ticker,123512,90,15,11,1,1,5.2,6.8.3,0,1,26,10,2088,270.14,0
infolinks,15358,80,1,16,13,0.077,2.8,2.8.4,0,0,10,2,90,93.9,0
bulk-media-register,122037,90,22,5,1,1,4.6,6.9.1,0,0,11,5,2617,191.87,0
re-pro,6504,60,2,9,8,0.125,4.6,4.9.28,0,0,155,73,7328,1032.18,0
visual-portfolio,2245060,96,328,8,1,1,6.2,6.9.1,0.9,1,635,185,30563,7731.94,1
cogwork,4466,100,3,10,1,1,4.6,6.8.3,0,0,29,17,1555,256.1,0
flexible-shipping-ups,675524,94,73,8,1,1,6.4,6.9.1,1,0,1427,1098,84034,8777.1,1
elementor-beta,1225507,100,3,5,1,1,5.8,6.7.4,0,0,27,24,1425,49.26,0
smart-author-box,4658,80,1,6,1,1,4,6.6.4,0,0,43,19,1683,1566.58,0
digital-license-manager,20178,94,30,4,1,1,4.7,6.9.1,0,1,510,374,106011,14874.25,1
lowermedia-sticky-js-menus,30729,98,12,12,11,0.091,3.0.1,4.1.42,0,0,3,1,249,21.04,0
vwe-voorraadlijst,6824,0,0,7,2,0.5,3.2.1,6.2.8,0,0,7,2,604,22.28,0
custom-login,1396074,72,97,16,1,1,6.4,6.8.3,0,0,669,484,42960,2018.64,1
table-addons-for-elementor,159418,62,16,6,1,1,3.0.1,6.8.3,0,0,39,18,4273,292.9,1
ultimate-popup-free,16824,92,8,10,10,0.1,3.0.1,4.3.34,0,0,310,25,5897,2852.63,0
wp-open-files-in-new-window,2178,20,1,11,11,0.091,3.0.1,4.0.38,0,0,5,1,17,19.99,0
https-redirection,1168325,84,71,11,1,1,6.5,6.9.1,0,0,35,24,2554,301.64,0
covid-19-float-button,1992,0,0,5,4,0.25,5.1,5.9.12,0,0,20,2,203,2894.23,0
online-contact-widget,13008,0,0,4,1,1,6,6.8.3,0,0,104,33,5734,2117.12,0
eduadmin-booking,12994,0,0,8,1,1,6,6.6.4,0,0,171,148,18706,917.24,1
basic-seo-pack,44894,100,3,13,8,0.125,2.5,3.5.2,0,0,13,1,463,197.78,0
zoho-marketinghub,27038,0,0,6,1,1,5.1.1,6.9.1,0,0,38,9,2406,1151.88,1
simple-analytics,26162,88,7,12,7,0.143,False,4.9.28,0,0,2,1,283,10.42,0
auto-image-attributes-from-filename-with-bulk-updater,905635,96,93,8,1,1,3.5.0,6.9.1,1,0,21,11,2464,233.43,0
contact-form-7-map-field,11559,60,2,13,13,0.077,3.0.1,3.4.2,0,0,5,1,137,258.77,0
squeeze,12903,100,5,2,1,1,6,6.9.1,1,0,82,4,3244,40229.16,1
post-to-google-my-business,426492,98,154,7,1,1,4.9.0,6.9.1,1,0,565,365,70409,7101.18,1
guten-forms-akismet,3091,100,1,5,3,0.333,5,5.9.12,0,0,13,5,188,15.65,0
wp-private,28754,100,3,16,4,0.25,5.4,5.4.18,0,0,8,4,308,77.8,0
athemes-addons-for-elementor-lite,89240,100,3,1,1,1,5.5,6.9.1,0,0,296,105,43869,3877.26,1
wp-smtp,1154105,84,52,13,1,1,6.4,6.9.1,0,1,257,213,23709,4699.33,1
wp-migration-duplicator,378638,90,49,8,1,1,3.3,6.9.1,0,0,1004,854,158699,6851.45,1
chatroll-live-chat,82976,80,5,16,1,1,2.8,6.7.4,0,0,3,2,350,19.61,1
mystickyelements,925510,98,541,11,1,1,3.1,6.9.1,1,0,307,29,15590,8563.87,1
pearl-header-builder,210941,66,13,8,1,1,4.6,6.8.3,0,0,143,38,8444,4183.64,1
auto-prune-posts,48991,84,10,15,1,1,2.3,6.8.3,0,0,7,3,775,132.14,1
multi-image-metabox,20137,98,11,13,8,0.125,3,3.5.2,0,0,4,1,286,207.95,0
syntaxhighlighter,1130296,86,86,18,1,1,5.7,6.7.4,0,0,108,1,1548,503.8,1
elex-request-a-quote,57187,94,23,5,1,1,3.0.1,6.9.1,0.5,1,242,96,14976,10652.96,1
flexy-breadcrumb,137208,94,20,9,1,1,4.6,6.7.4,0,1,50,21,2015,2421.99,0
ultimate-blocks,2329112,98,722,8,1,1,5.8,6.9.1,0.33,2,590,317,85946,15649.1,1
phpsword-google-analytics,14141,100,3,11,3,0.333,5.6,6.0.11,0,0,5,3,120,30.53,0
custom-js,3677,0,0,9,9,0.111,4.6,4.6.30,0,0,6,1,72,24.92,0
tinymce-custom-styles,120418,78,15,9,1,1,5,6.5.7,0,0,7,1,665,322.22,1
woocommerce-payfast-gateway,868968,60,7,7,1,1,6.7,6.9.1,0,0,21,6,2174,273.71,0
dn-shipping-by-weight,2301,70,2,5,1,1,5,6.7.4,0,0,10,1,486,98.83,1
3dprint-lite,47975,96,37,10,1,1,3.5,6.9.1,0,0,207,30,6813,3012.67,1
the-moneytizer,116497,76,42,10,1,1,3.3,6.9.1,0,0,120,39,4202,37416.91,1
product-options-for-woocommerce,34011,94,35,7,1,1,4.7,6.9.1,0,0,19,13,907,60.58,0
woo-instamojo,186384,62,13,10,1,1,4.6,6.5.7,0,0,14,10,659,280.91,0
classified-listing,613728,96,123,7,1,1,6.7,6.9.1,0.96,1,804,614,111694,25439.13,1
very-simple-google-maps,44286,90,17,12,1,1,3.3,6.8.3,0,1,2,1,25,5.4,1
woocommerce-mailchimp,575173,86,35,12,1,1,4.7.0,6.8.3,0,0,90,70,8947,983.82,0
seur,31069,20,2,7,1,1,4,6.9.1,0,0,199,129,67356,3982.61,1
post-type-modifier-simple,1011,0,0,4,1,1,4.4,6.5.7,0,0,2,1,17,2.27,1
outgoing-mail-identity-editor,1449,100,1,6,6,0.167,3.0.1,5.3.20,0,0,2,1,93,4.94,0
immotoolbox-connect,3304,0,0,7,1,1,4.9,6.7.4,0,0,2796,1870,96629,4611.51,1
google-analytics-opt-out,220639,90,16,12,2,0.5,4.8.0,6.2.8,0,0,29,8,852,616.28,1
mpress-fix-url-references,6894,68,5,13,9,0.111,3.2,4.5.33,0,0,2,1,109,9.34,0
wp-base-booking-of-appointments-services-and-events,44043,98,34,7,1,1,4.4.0,6.9.1,0,1,487,91,59534,7708.95,1
gs-projects,10476,100,5,9,1,1,4.3,6.9.1,0,0,141,70,10459,5608.22,1
boekuwzending-for-woocommerce,5765,0,0,5,1,1,5,6.5.7,0,0,1804,1733,637027,19688.89,0
smartarget-popup,1539,0,0,4,1,1,3.0.1,6.9.1,0,0,26,15,750,3928.75,1
posts-slideshow-widget,10887,84,5,12,12,0.083,3,3.5.2,0,0,22,8,1292,285.25,0
pcrecruiter-extensions,10504,0,0,10,1,1,5.6,6.9.1,0,0,28,10,7728,458.21,1
data-soap-validation,1975,0,0,3,1,1,4.5,6.7.4,0,0,12,11,778,29.77,0
shortcode-ui-richtext,25518,0,0,9,7,0.143,4.5,4.9.28,0,0,15,9,420,23.67,0
eth-embed-anchor-fm,4093,0,0,3,3,0.333,4.7,6.0.11,0,0,9,5,282,25.38,0
plugin-activation-tracker,8141,0,0,6,1,1,4.9,6.8.3,0,0,4,3,392,20.12,0
frontend-reset-password,166420,88,38,8,1,1,4.4,6.9.1,0.75,1,33,16,2990,1173.89,0
pco-image-widget-field,16446,100,3,12,8,0.125,3.5,4.9.28,0,0,10,1,92,20.19,0
gravity-forms-sticky-form,3940,100,3,11,10,0.1,2.9.2,4.3.34,0,0,2,1,198,12.61,0
gm-woocommerce-quote-popup,31407,90,28,6,1,1,5.8,6.9.1,0,0,19,8,1392,1127.1,1
wp-localscroll,4181,74,6,12,12,0.083,3.5,3.7.41,0,0,5,2,404,24.73,0
clearpay-gateway-for-woocommerce,66807,84,5,6,1,1,6.0.3,6.7.4,0,0,89,74,9640,401.99,1
