slug,total_downloads,rating_user,num_reviewers,plugin_age_since_release,last_update_year,freq_update_per_year,wp_requires,wp_tested,support_response_rate,open_issues,num_files,num_php_files,loc,plugin_size_kb,vulnerable
advanced-woo-labels,757225,100,63,5,1,1,4,6.9.1,0,0,114,64,11710,1264.7,1
user-registration,4151516,96,813,8,1,1,5.5,6.9.1,0.97,1,1786,876,147961,23411.55,1
wpadverts,486769,96,161,10,1,1,5.7,6.9.1,0,4,305,152,28385,6508.03,1
liquid-speech-balloon,148598,100,6,7,1,1,5.0.0,6.7.4,0,0,14,3,369,196.75,1
geo-my-wp,337652,92,137,13,1,1,5.6,6.8.3,0,0,407,233,59115,10080.93,1
editor-custom-color-palette,17098,100,3,4,1,1,6.6,6.9.1,0,0,204,19,47486,9918.4,1
tuxedo-big-file-uploads,1232108,98,379,10,1,1,5.6,6.8.3,0,0,45,13,2717,4077.08,1
moving-media-library,68497,92,30,5,1,1,4.6,6.9.1,0,0,5,4,989,43.43,1
aryo-activity-log,3992169,86,74,12,1,1,6,6.7.4,0,0,36,30,3584,652.83,1
simple-popup-plugin,125673,98,12,17,1,1,2.8,6.6.4,0,0,5,3,307,64.33,1
pro-addons-for-elementor,8908,100,2,1,1,1,4.0.0,6.8.3,0,0,33,28,9609,881.06,1
wp-custom-author-url,27744,100,8,6,1,1,3.0.1,6.7.4,0,0,16,12,824,110.9,1
primer-mydata,8343,84,11,4,1,1,5.3,6.9.1,0,0,1943,744,243345,29764.76,1
cryptocurrency-widgets-for-elementor,70485,98,13,4,1,1,5,6.9.1,0,0,720,23,5267,7275.45,1
review-buddypress-groups,18932,76,4,8,1,1,4,6.9.1,0,0,93,33,9798,3293.61,1
save-as-image-by-pdfcrowd,6802,20,1,6,1,1,4,6.9.1,0,0,31,20,6596,428.71,1
fancy-facebook-comments,169173,90,32,8,1,1,2.5.0,6.8.3,0,0,36,18,1981,506.01,1
livestream-notice,1822,0,0,7,2,0.5,6,6.3.7,0,0,7,2,131,56.15,1
leaky-paywall,109284,84,33,10,1,1,5.6,6.9.0,1,0,590,499,53349,3641.11,1
query-wrangler,47636,100,37,14,1,1,5,6.8.3,0,0,101,83,9948,387.7,1
ag-custom-admin,1060330,90,64,14,1,1,3,6.8.3,0,0,54,21,8157,1247.68,1
ltl-freight-quotes-day-ross-edition,2295,0,0,4,1,1,6.4,6.9.1,0,0,71,51,7247,555.87,1
lazy-facebook-comments,46173,90,19,11,2,0.5,3,6.3.7,0,0,27,21,1319,294.31,1
srs-simple-hits-counter,103478,84,6,11,1,1,3.4,6.7.4,0,0,6,1,584,426.67,1
broken-images-redirection,9224,70,2,4,1,1,4.5,6.8.3,0,0,17,6,645,241.08,1
torod,4160,74,3,2,1,1,1,6.9.1,0,0,356,271,87199,3582.43,1
jf3-maintenance-mode,209241,98,24,15,1,1,6.1,6.9.1,1,0,4,2,1281,77.85,1
sendpulse-web-push,34028,100,9,9,1,1,5.7,6.8.3,0,0,17,5,339,53.63,1
search-in-place,239723,98,62,13,1,1,3.0.5,6.9.1,0,0,33,10,1882,256.21,1
wp-dpe-ges,6968,98,8,8,1,1,5.8,6.8.3,0,1,37,8,754,253.69,1
wc-cashapp,65485,88,5,5,1,1,5,6.9.1,0,0,264,175,56065,5807.13,1
cf7-zoho,88939,100,44,7,1,1,3.8,6.9.1,0,0,70,20,8478,1351.92,1
addons-for-divi,682572,94,116,5,1,1,5,6.8.3,0.5,2,274,97,38260,10365.26,1
rvg-optimize-database,3973832,94,181,14,1,1,2.8,6.8.3,0,1,43,8,3512,688.43,1
memberspace,14897,86,12,3,1,1,5.8,6.9.1,0,0,28,22,723,107.04,1
jsm-show-post-meta,249576,100,12,9,1,1,6,6.9.1,0,0,30,14,6653,270.02,1
current-menu-item-for-custom-post-types,25239,100,23,11,1,1,3,6.7.4,0,0,5,3,224,12.96,1
themify-builder,598964,78,24,7,1,1,5.2,6.8.3,0,0,1283,218,60023,10196.88,1
wp-plugin-info-card,47911,100,23,11,1,1,6.5,6.9.1,0,0,129,51,13186,7084.32,1
last-viewed-posts,22652,46,3,18,1,1,4.9,6.7.4,0,0,5,3,305,18.85,1
sticky-header-oceanwp,341876,82,24,7,4,0.25,3.5.0,5.8.12,0,0,11,1,83,48.08,1
easyship-woocommerce-shipping-rates,75795,84,53,8,1,1,4.7,6.9.1,0,1,22,16,3503,172.08,1
responsive-jquery-slider,11063,84,5,12,10,0.1,3,4.0.38,0,0,40,2,1672,1353.07,1
linked-variation-for-woocommerce,8716,92,10,5,1,1,6,6.8.3,0,0,29,14,1292,217.23,1
woocommerce-pos,410325,74,79,11,1,1,5.6,6.9.1,0.25,3,468,422,55475,3299.23,1
bulletin-announcements,84334,92,20,5,1,1,5,6.9.1,0,0,459,181,58216,5211.84,1
ws-force-login-page,15400,90,2,9,1,1,5,6.8.3,0,0,9,5,151,14.92,1
pepro-cf7-database,4368,100,5,5,1,1,5,6.6.4,0,0,31,1,565,719.38,1
cms-tree-page-view,1580011,98,360,15,1,1,3.8,6.5.0,0,0,83,2,1634,838.95,1
image-hover-effects-elementor-addon,4338,0,0,5,1,1,4,6.8.3,0,0,44,38,5443,279.44,1
addonskit-for-elementor,62240,40,4,2,1,1,6,6.8.3,0,0,102,82,14105,659.72,1
gd-security-headers,30065,80,8,6,1,1,5.5,6.6.4,0,0,197,104,11551,2727.25,1
custom-posts-order,12883,100,1,10,5,0.2,3.0.1,5.6.16,0,0,7,2,380,20.87,1
woo-smart-quick-view,2056133,98,30,8,1,1,4,6.9.1,1,0,67,5,2008,1568.13,1
convertpro,9624,100,1,1,1,1,5,6.8.3,0,0,47,33,6412,346.56,1
meks-smart-author-widget,429429,90,8,12,1,1,3,6.6.4,0,0,9,4,348,26.76,1
jquery-accordion-slideshow,20584,60,3,14,2,0.5,4,6.4.7,0,0,26,5,976,707.17,1
wplr-sync,244504,98,208,11,1,1,6,6.9.1,1,0,29,21,6946,892.17,1
miniorange-login-openid,1665714,92,356,10,1,1,2.0.2,6.8.3,0,4,234,109,19897,7734.98,1
clients,5429,60,1,11,7,0.143,3.5.2,4.9.28,0,0,28,17,1263,66.61,1
lh-add-media-from-url,37643,84,9,10,1,1,5,6.6.4,0,1,5,4,330,24.33,1
ledenbeheer-external-connection,3762,0,0,5,1,1,5.5,5.6.16,0,0,34,22,2581,126.13,1
christmas-panda,32554,98,15,9,1,1,4,6.7.4,0,0,63,5,468,3637.46,1
mortgage-calculators-wp,29559,94,10,7,1,1,4.6,6.7.4,0,0,56,19,2530,576.08,1
spice-blocks,17195,0,0,3,1,1,5.3,6.9.1,0,0,309,154,54205,11462.29,1
pretty-google-calendar,64779,92,20,4,1,1,3,6.9.1,0,1,25,6,626,862.19,1
footnotes-for-wordpress,10392,80,1,16,9,0.111,2.9,4.7.31,0,0,12,1,195,912.48,1
get-url-cron,29866,60,2,6,1,1,3,6.9.1,0,0,6,2,1708,97.35,1
